slug,name,re,cl_0,cl_alpha_2d,cl_max,alpha_stall,cd_0,cm_ac,cd_min,alpha_minD_deg,k_drag,thickness_pct,camber_pct
s2027-il,S2027,500000,0.2982,6.319,1.3685,12.50,0.00792,-0.0558,0.007820,-1.5000,0.000060,14.50,2.75
s2046-il,S2046,500000,0.3777,5.977,1.4978,13.25,0.00632,-0.0914,0.006310,-0.5000,0.000142,9.01,2.59
s2048-il,S2048,500000,0.2842,5.938,1.2357,11.00,0.00576,-0.0699,0.005580,1.5000,0.000314,8.63,1.94
s2050-il,S2050 8.93%,500000,0.2013,6.362,1.2298,11.00,0.00580,-0.0604,0.005750,-0.2500,0.000231,8.93,1.26
s2055-il,S2055,500000,0.2175,5.982,1.1649,10.75,0.00558,-0.0414,0.005530,-0.5000,0.000211,7.99,1.66
s2060-il,S2060 8%,500000,0.2448,5.966,1.1455,9.75,0.00529,-0.0594,0.005190,0.7500,0.000343,8.00,1.81
s2062-il,S2062 8%,500000,0.2702,5.491,1.0917,9.00,0.00524,-0.0536,0.005230,0.5000,0.000308,7.98,1.73
s2091-il,S2091-101-83,500000,0.4104,6.247,1.5397,14.00,0.00658,-0.0786,0.006260,0.2500,0.000122,10.11,3.91
s3-il,REPUBLIC S-3 AIRFOIL,500000,0.1117,6.327,1.1804,11.00,0.00662,-0.0013,0.006610,-0.2500,0.000134,11.00,1.83
s3002-il,SELIG 3002-099-83,500000,0.4031,6.054,1.5552,15.25,0.00667,-0.0849,0.006470,-1.2500,0.000099,9.94,2.99
s3010-il,S3010-103-84,500000,0.2946,6.279,1.4922,13.25,0.00627,-0.0504,0.006210,0.2500,0.000117,10.32,2.83
s3014-il,S3014-095-85,500000,0.2598,6.154,1.2774,12.00,0.00582,-0.0513,0.005760,-0.5000,0.000129,9.46,2.57
s3016-il,S3016-095-87,500000,0.2103,6.212,1.2662,12.50,0.00574,-0.0377,0.005690,-0.5000,0.000125,9.52,2.09
s3021-il,S3021-095-84,500000,0.3175,6.063,1.2667,13.00,0.00619,-0.0668,0.006110,-0.5000,0.000146,9.47,2.96
s3024-il,AIRFOIL 3024    9.84%,500000,0.3865,6.000,1.3352,12.50,0.00598,-0.0842,0.005980,0.0000,0.000152,9.85,3.52
s3025-il,S3025 9.38%,500000,0.4039,5.992,1.3559,12.50,0.00614,-0.0857,0.006050,-0.5000,0.000139,9.38,3.59
s4022-il,S4022,500000,0.6711,5.629,1.5062,13.25,0.00734,-0.1672,0.007060,-1.7500,0.000125,11.27,4.34
s4053-il,S4053,500000,0.3599,5.846,1.3207,13.50,0.00594,-0.0832,0.005850,-0.7500,0.000130,8.92,3.00
s4061-il,S4061-096-84,500000,0.4109,6.208,1.4294,13.00,0.00614,-0.0843,0.006140,0.0000,0.000148,9.62,3.90
s4062-il,S4062-095-87,500000,0.4614,6.081,1.4377,14.25,0.00631,-0.1020,0.006310,0.0000,0.000153,9.55,4.13
s4083-il,S4083 (8%),500000,0.4026,6.219,1.3712,11.00,0.00646,-0.0889,0.006460,0.0000,0.000166,8.00,3.45
s4094-il,S4094 (root airfoil designed for and used on the E-flite UMX ASK-21 scale RC sailplane),500000,0.2439,6.618,1.5583,12.75,0.00814,-0.0410,0.007950,-0.5000,0.000117,9.90,2.42
s4095-il,S4095 (designed for the E-flite UMX ASK-21 scale RC sailplane),500000,0.2438,6.655,1.6037,13.00,0.01033,-0.0410,0.010050,-0.7500,0.000112,9.70,2.44
s4096-il,S4096 (designed for the E-flite UMX ASK-21 scale RC sailplane),500000,0.2536,6.767,1.6605,13.50,0.01387,-0.0465,0.013550,-1.2500,0.000089,12.47,2.18
s4110-il,S4110,500000,0.4016,5.903,1.4768,13.50,0.00549,-0.0891,0.005490,0.0000,0.000152,8.38,3.12
s4158-il,S4158,500000,0.3802,6.111,1.3573,15.50,0.00745,-0.0822,0.006860,3.2500,0.000255,10.86,3.71
s4180-il,S4180-098-84,500000,0.4558,6.327,1.6342,15.25,0.00791,-0.0867,0.006790,0.5000,0.000128,9.78,4.36
s4233-il,S4233-136-84,500000,0.3638,6.290,1.3056,13.75,0.00763,-0.0741,0.007630,-0.7500,0.000105,13.64,3.26
s4310-il,S4310,500000,0.4337,6.158,1.4949,12.75,0.00656,-0.0814,0.006560,0.0000,0.000111,10.86,4.16
s4320-il,S4320,500000,0.4806,6.227,1.5422,11.25,0.00704,-0.0945,0.006490,0.2500,0.000132,9.41,4.48
s5010-il,S5010,500000,0.1181,6.488,1.3059,12.00,0.00644,-0.0052,0.006270,-0.5000,0.000094,9.83,2.20
s5020-il,S5020,500000,0.1355,6.419,1.2795,11.50,0.00930,0.0016,0.006290,0.5000,0.000144,8.40,2.62
s6061-il,S6061 9%,500000,0.1906,6.058,1.1613,10.75,0.00568,-0.0321,0.005680,-0.2500,0.000250,8.99,1.76
s6062-il,S6062 8%,500000,0.1776,5.940,1.0253,8.75,0.00529,-0.0325,0.005280,-0.5000,0.000388,7.94,1.59
s6063-il,S6063 7.05%,500000,0.1607,6.059,0.9838,9.50,0.00487,-0.0393,0.004870,0.0000,0.000704,6.96,1.42
s7012-il,S7012 8.75%,500000,0.2630,6.132,1.2397,10.75,0.00603,-0.0562,0.005780,-1.5000,0.000198,8.75,2.02
s7055-il,S7055 (10.5%) Flat-Bottomed,500000,0.3764,6.104,1.3100,12.25,0.00634,-0.0766,0.006190,-0.5000,0.000119,10.50,3.55
s7075-il,S7075 (9%),500000,0.4057,5.806,1.5072,15.50,0.00591,-0.0901,0.005590,1.0000,0.000201,9.00,3.03
s801-nr,NREL's S801 Airfoil,500000,0.5696,5.770,1.5382,17.00,0.00927,-0.1369,0.007880,-2.5000,0.000095,13.49,3.71
s802-nr,NREL's S802 Airfoil,500000,0.5751,5.616,1.5636,16.50,0.00810,-0.1393,0.007370,-2.0000,0.000106,11.51,3.85
s8025-il,S8025 (8%),500000,0.0230,6.409,1.1967,11.75,0.00554,0.0033,0.005470,-1.0000,0.000132,7.98,0.48
s803-nr,NREL's S803 Airfoil,500000,0.5760,5.875,1.5850,15.50,0.00796,-0.1381,0.007170,-2.2500,0.000099,11.48,3.68
s8035-il,S8035 for RC aerobatic  14% thick,500000,0.0071,6.463,1.1854,14.00,0.00727,0.0000,0.007270,0.0000,0.000096,14.00,0.00
s8036-il,S8036 (16%),500000,0.1842,6.333,1.2942,18.75,0.00834,-0.0285,0.008210,-2.7500,0.000056,16.00,1.85
s8037-il,S8037 (16%),500000,0.2536,6.884,1.3275,17.00,0.00807,-0.0309,0.007970,1.5000,0.000123,16.00,2.63
s8038-il,S8038 (13%),500000,0.1205,6.203,1.2910,16.50,0.00722,-0.0215,0.007020,-2.7500,0.000063,13.00,0.89
s804-nr,NREL's S804 Airfoil,500000,0.6122,6.396,1.8897,14.25,0.01098,-0.1293,0.009690,-3.5000,0.000043,17.92,4.19
s8052-il,S8052 (11.88%),500000,0.1669,6.202,1.3749,16.25,0.00710,-0.0285,0.006940,2.2500,0.000166,11.89,1.57
s8055-il,S8055 (12%),500000,0.2227,6.101,1.3857,16.75,0.00696,-0.0396,0.006690,2.0000,0.000168,12.00,2.05
s805a-nr,NREL's S805A Airfoil,500000,0.2408,5.961,1.2323,15.50,0.00870,-0.0436,0.007560,-2.5000,0.000074,13.51,2.14
s8064-il,S8064,500000,0.1316,5.852,1.1027,13.00,0.00804,-0.0324,0.006840,3.2500,0.000246,12.32,1.18
s8065-il,S8065 (11% version of S8064),500000,0.1380,5.979,1.0968,11.75,0.00708,-0.0318,0.006320,2.7500,0.000292,11.00,1.18
s8066-il,S8066 (10% version of S8065 w/ lower surface aerodynamically similar),500000,0.1268,5.925,1.0661,10.50,0.00644,-0.0297,0.006060,2.0000,0.000363,9.99,0.94
s806a-nr,NREL's S806A Airfoil (modified line 35),500000,0.2654,6.192,1.2181,11.75,0.00888,-0.0470,0.007560,4.7500,0.000309,11.49,2.75
s807-nr,NREL's S807 Airfoil,500000,0.2898,6.442,1.5615,13.75,0.01156,-0.0766,0.009660,-3.7500,0.000040,18.00,1.88
s808-nr,NREL's S808 Airfoil,500000,0.3487,6.259,1.5849,16.00,0.01095,-0.0999,0.010690,-2.5000,0.000046,20.99,2.35
s809-nr,NREL's S809 Airfoil,500000,0.1505,6.442,1.1308,17.75,0.01386,-0.0433,0.011660,7.0000,0.000059,20.99,0.98
s810-nr,NREL's S810 Airfoil,500000,0.1815,5.668,1.0508,14.50,0.01282,-0.0373,0.010140,6.0000,0.000109,17.97,0.91
s811-nr,NREL's S811 Airfoil,500000,0.1547,6.702,1.3241,11.00,0.01613,-0.0766,0.015990,1.5000,0.000029,26.26,1.99
s812-nr,NREL's S812 Airfoil,500000,0.2699,6.455,1.1906,17.75,0.01197,-0.0695,0.010470,-4.0000,0.000065,20.99,1.57
s813-nr,NREL's S813 Airfoil,500000,0.3032,5.944,1.2230,16.75,0.01029,-0.0757,0.008880,-4.0000,0.000068,15.99,2.27
s814-nr,NREL's S814 Airfoil,500000,0.3676,6.507,1.3768,13.00,0.01341,-0.1328,0.013170,0.7500,0.000087,24.15,3.09
s815-nr,NREL's S815 Airfoil,500000,0.2892,6.588,1.3395,12.25,0.01424,-0.1234,0.013850,2.2500,0.000094,26.18,2.91
s816-nr,NREL's S816 Airfoil,500000,0.3055,6.448,1.2016,17.50,0.01163,-0.0734,0.010870,-4.0000,0.000072,21.01,1.81
s817-nr,NREL's S817 Airfoil,500000,0.3584,5.560,1.2309,16.00,0.01201,-0.0726,0.009900,-2.0000,0.000113,15.99,2.85
s818-nr,NREL's S818 Airfoil,500000,0.4083,6.529,1.5245,11.25,0.01376,-0.1256,0.013610,1.5000,0.000070,24.00,3.27
s819-nr,NREL's S819 Airfoil,500000,0.2024,6.237,1.2664,13.50,0.01079,-0.0645,0.010530,-3.2500,0.000043,21.08,1.46
s820-nr,NREL's S820 Airfoil,500000,0.3311,5.790,1.2376,15.25,0.00990,-0.0742,0.008830,-3.0000,0.000073,16.01,2.19
s821-nr,NREL's S821 Airfoil,500000,0.2750,6.192,1.3941,16.75,0.01232,-0.1337,0.012170,1.2500,0.000116,24.19,2.86
s822-nr,NREL's S822 Airfoil,500000,0.2702,5.468,1.2291,16.50,0.00845,-0.0747,0.008360,2.2500,0.000182,15.99,1.90
s823-nr,NREL's S823 Airfoil,500000,0.3286,6.265,1.3457,16.75,0.01073,-0.1289,0.010670,0.5000,0.000110,21.18,2.49
s825-nr,NREL's S825 Airfoil,500000,0.5901,6.247,1.5635,13.25,0.01058,-0.1608,0.010070,-2.2500,0.000087,17.00,4.02
s826-nr,NREL's S826 Airfoil,500000,0.6668,5.986,1.5283,13.00,0.00925,-0.1677,0.007690,-3.7500,0.000088,14.04,4.31
s827-nr,NREL's S827 Airfoil,500000,0.2820,5.547,1.0656,16.25,0.01390,-0.0805,0.011460,6.5000,0.000075,21.01,2.24
s828-nr,NREL's S828 Airfoil,500000,0.2502,5.162,1.0288,15.75,0.01501,-0.0619,0.009290,-3.5000,0.000072,15.99,2.27
s829-nr,NREL's S829 Airfoil,500000,0.0547,5.106,0.9492,14.00,0.01369,-0.0120,0.009350,-4.0000,0.000056,16.00,0.80
s830-nr,NREL's S830 Airfoil,500000,0.6508,5.950,1.5343,10.25,0.01168,-0.1607,0.009700,-4.0000,0.000063,20.96,4.42
s831-nr,NREL's S831 Airfoil,500000,0.7138,5.965,1.4761,8.75,0.01141,-0.1699,0.009920,-2.2500,0.000104,17.95,5.07
s832-nr,NREL's S832 Airfoil,500000,0.5869,5.763,1.4055,9.00,0.00955,-0.1193,0.008070,-3.7500,0.000065,14.99,5.36
s833-nr,NREL's S833 Airfoil,500000,0.3221,5.663,1.2976,15.75,0.00859,-0.1212,0.008410,1.0000,0.000171,18.00,2.52
s834-nr,NREL's S834 Airfoil,500000,0.2348,5.164,1.1248,14.00,0.00740,-0.0716,0.007380,0.2500,0.000129,14.99,1.63
s835-nr,NREL's S835 Airfoil,500000,0.2987,5.451,1.2704,17.75,0.00933,-0.1213,0.009300,0.7500,0.000143,21.05,2.44
s9000-il,S9000 (9%),500000,0.3194,6.097,1.4027,12.25,0.00571,-0.0698,0.005630,-1.0000,0.000123,9.01,2.37
s9026-il,S9026 (9.5%),500000,-0.0047,6.553,1.1439,12.00,0.00565,0.0000,0.005650,-0.2500,0.000154,9.50,0.00
s9027-il,S9027 (8%),500000,-0.0070,6.518,1.1005,11.25,0.00494,0.0000,0.004940,0.0000,0.000213,8.00,0.00
s9032-il,S9032 (9%),500000,-0.0070,6.572,1.1469,13.00,0.00554,0.0000,0.005540,0.0000,0.000176,9.00,0.00
s9033-il,S9033 (7.5%),500000,-0.0056,6.426,1.1070,11.75,0.00477,0.0000,0.004770,0.0000,0.000230,7.50,0.00
s9037-il,S9037 (9%),500000,0.3976,6.000,1.4340,12.75,0.00569,-0.0821,0.005620,-0.2500,0.000131,9.00,3.49
sa7024-il,SA7024,500000,0.4123,5.907,1.3363,10.50,0.00507,-0.0932,0.005000,-0.2500,0.000278,7.01,3.26
sa7025-il,SA7025,500000,0.4324,5.843,1.3408,11.50,0.00540,-0.0946,0.005370,-0.5000,0.000203,8.00,3.60
sa7026-il,SA7026,500000,0.4592,5.810,1.3386,12.50,0.00579,-0.1030,0.005760,-0.5000,0.000182,9.00,3.84
sa7035-il,SA7035,500000,0.3102,6.022,1.3301,11.75,0.00549,-0.0604,0.005480,-0.2500,0.000149,9.19,2.55
sa7036-il,SA7036,500000,0.3382,6.004,1.3743,11.75,0.00548,-0.0685,0.005480,0.0000,0.000147,9.20,2.79
sa7038-il,SA7038,500000,0.3938,5.980,1.4391,12.25,0.00550,-0.0835,0.005500,0.0000,0.000142,9.20,3.24
saratov-il,SARATOV AIRFOIL,500000,0.7994,6.040,1.5602,7.25,0.01368,-0.1819,0.012420,-2.2500,0.000128,9.20,9.75
sc1012r8-il,SIKORSKY SC1012R8 AIRFOIL,500000,0.2449,6.229,1.6267,16.25,0.00941,-0.0285,0.008140,0.5000,0.000138,12.00,2.71
sc1094r8-il,SIKORSKY SC1094 R8 AIRFOIL,500000,0.1958,6.164,1.6346,16.00,0.00662,-0.0222,0.006570,0.2500,0.000147,9.40,2.12
sc1095-il,SIKORSKY SC1095 AIRFOIL,500000,0.0879,6.288,1.3409,13.00,0.00569,-0.0123,0.005690,0.0000,0.000135,9.50,0.81
sc1095r8-il,SIKORSKY SC1094R8 AIRFOIL,500000,0.0849,6.166,1.6038,17.25,0.00919,-0.0229,0.006560,1.2500,0.000166,9.34,0.99
sc20010-il,NASA SC(2)-0010 AIRFOIL,500000,0.0027,6.227,1.0987,11.75,0.00660,0.0000,0.006580,-1.2500,0.000168,10.00,0.00
sc20012-il,NASA SC(2)-0012 AIRFOIL,500000,-0.0015,6.240,1.2414,14.00,0.00745,0.0000,0.007310,-2.5000,0.000086,12.00,0.00
sc20402-il,NASA SC(2)-0402 AIRFOIL,500000,0.1182,5.896,0.7554,6.50,0.00493,-0.0304,0.004110,-1.0000,0.001268,2.00,0.46
sc20403-il,NASA SC(2)-0403 AIRFOIL,500000,0.1181,5.803,0.8034,7.75,0.00433,-0.0278,0.004290,-0.5000,0.001553,3.00,0.39
sc20404-il,NASA SC(2)-0404 AIRFOIL,500000,0.1292,5.550,0.7769,6.75,0.00494,-0.0350,0.004710,0.7500,0.001679,4.01,0.47
sc20406-il,NASA SC(2)-0406 AIRFOIL,500000,0.1368,5.766,0.8317,7.75,0.00557,-0.0354,0.005340,0.5000,0.001288,6.02,0.35
sc20410-il,NASA SC(2)-0410 AIRFOIL,500000,0.1908,6.656,1.2395,10.25,0.00747,-0.0695,0.007310,-3.0000,0.000191,9.97,1.18
sc20412-il,NASA SC(2)-0412 AIRFOIL,500000,0.2441,6.405,1.4479,13.25,0.00824,-0.0761,0.007730,-3.2500,0.000104,12.00,1.34
sc20414-il,NASA SC(2)-0414 AIRFOIL,500000,0.2852,6.253,1.5228,14.75,0.00895,-0.0828,0.007850,-3.5000,0.000094,14.00,1.52
sc20503-il,NASA SC(2)-0503 AIRFOIL,500000,0.1758,5.807,0.8229,7.50,0.00450,-0.0366,0.004470,-0.5000,0.001684,3.01,0.71
sc20518-il,NASA SC(2)-0518 AIRFOIL,500000,0.3913,6.177,1.6068,17.00,0.00997,-0.1029,0.008670,-4.0000,0.000089,17.98,1.48
sc20606-il,NASA SC(2)-0606 AIRFOIL,500000,0.3194,6.716,0.7844,4.25,0.00643,-0.0768,0.005890,0.5000,0.000469,6.00,1.19
sc20610-il,NASA SC(2)-0610 AIRFOIL,500000,0.3679,6.454,1.2981,9.50,0.00776,-0.1024,0.007710,0.5000,0.000492,9.98,1.02
sc20612-il,NASA SC(2)-0612 AIRFOIL,500000,0.4181,6.201,1.4993,12.25,0.00828,-0.1078,0.008280,-0.5000,0.000199,12.00,1.13
sc20614-il,NASA SC(2)-0614 AIRFOIL,500000,0.4539,6.002,1.5675,14.00,0.00895,-0.1125,0.008470,-4.0000,0.000100,13.99,1.25
sc20706-il,NASA SC(2)-0706 AIRFOIL,500000,0.3847,5.442,0.9615,6.75,0.00666,-0.0973,0.006660,0.0000,0.001533,6.00,1.57
sc20710-il,NASA SC(2)-0710 AIRFOIL,500000,0.4555,6.373,1.3061,8.25,0.00783,-0.1197,0.007810,0.2500,0.000673,9.98,1.44
sc20712-il,NASA SC(2)-0712 AIRFOIL,500000,0.5037,6.087,1.5305,11.75,0.00833,-0.1240,0.008330,0.0000,0.000251,11.99,1.47
sc20714-il,NASA SC(2)-0714 AIRFOIL,500000,0.5156,6.064,1.5940,13.75,0.00977,-0.1306,0.009750,0.2500,0.000219,13.96,1.49
sc21006-il,NASA SC(2)-1006 AIRFOIL,500000,0.6798,4.041,1.0361,4.75,0.01280,-0.1312,0.006330,-1.5000,0.001319,6.00,4.62
sc21010-il,NASA SC(2)-1010 AIRFOIL,500000,0.8043,5.279,1.4662,8.00,0.01108,-0.1426,0.007230,-1.7500,0.000459,10.00,4.50
sc2110-il,SIKORSKY SC2110 AIRFOIL,500000,0.1364,6.310,1.6160,16.00,0.00626,-0.0102,0.006250,0.2500,0.000128,9.92,1.96
sd2030-il,SD2030-086-88,500000,0.3063,5.819,1.2761,12.25,0.00583,-0.0641,0.005820,1.0000,0.000211,8.56,2.25
sd2083-il,SD2083 (9.0%),500000,0.3267,5.886,1.2450,12.25,0.00581,-0.0760,0.005810,0.0000,0.000190,8.96,2.85
sd5060-il,SD5060 (9.5%),500000,0.2481,6.202,1.3993,12.75,0.00607,-0.0495,0.005780,0.7500,0.000152,9.46,2.30
sd6060-il,SD6060-104-88,500000,0.1802,6.262,1.1599,12.50,0.00627,-0.0259,0.006160,-1.0000,0.000141,10.37,1.85
sd6080-il,SD6080 (9.2%),500000,0.3943,6.151,1.3785,13.75,0.00609,-0.0798,0.006010,-0.2500,0.000158,9.19,3.74
sd7003-il,SD7003-085-88,500000,0.1723,6.350,1.3353,12.25,0.00562,-0.0356,0.005580,-0.5000,0.000138,8.51,1.46
sd7032-il,SD7032-099-88,500000,0.4483,6.060,1.5546,13.75,0.00607,-0.0913,0.005990,0.2500,0.000133,9.96,3.66
sd7034-il,SD7034,500000,0.4074,6.249,1.5322,14.50,0.00660,-0.0772,0.006350,0.2500,0.000119,10.51,3.89
sd7037-il,SD7037-092-88,500000,0.3743,5.977,1.3973,13.25,0.00548,-0.0769,0.005480,0.0000,0.000152,9.20,3.02
sd7043-il,SD7043 (9.1%),500000,0.4415,6.016,1.5868,14.75,0.00595,-0.0950,0.005720,0.5000,0.000159,9.13,3.51
sd7062-il,SD7062 (14%),500000,0.4504,6.165,1.6419,15.75,0.00807,-0.0840,0.008060,0.5000,0.000097,13.97,3.97
sd7080-il,SD7080 (9.2%),500000,0.3158,5.981,1.3438,12.00,0.00541,-0.0618,0.005410,0.0000,0.000156,9.15,2.48
sd7084-il,SD7084 (9.6%),500000,0.2753,6.013,1.2430,12.50,0.00560,-0.0525,0.005510,-0.5000,0.000143,9.63,2.31
sd7090-il,SD7090 (10%),500000,0.2341,6.192,1.3683,14.00,0.00587,-0.0440,0.005840,-0.2500,0.000117,9.99,1.87
sd8000-il,SD8000-089-88,500000,0.2274,6.023,1.3191,12.75,0.00546,-0.0491,0.005360,0.5000,0.000181,8.86,1.72
sd8020-il,SD8020-010-88,500000,-0.0027,6.861,1.0689,11.50,0.00559,0.0000,0.005590,0.0000,0.000172,10.10,0.00
sd8040-il,SD8040 (10%),500000,0.3190,6.043,1.4572,13.75,0.00580,-0.0598,0.005800,0.0000,0.000126,9.99,2.65
sg6040-il,SG6040,500000,0.3868,5.935,1.3656,18.75,0.00852,-0.0912,0.007930,-3.7500,0.000053,16.00,2.50
sg6041-il,SG6041,500000,0.2777,5.812,1.3571,14.25,0.00627,-0.0582,0.006090,1.5000,0.000181,9.99,2.00
sg6042-il,SG6042,500000,0.5216,5.567,1.5447,15.25,0.00648,-0.1205,0.006210,1.0000,0.000173,10.00,3.75
sg6043-il,SG6043,500000,0.7532,5.481,1.7038,15.50,0.00719,-0.1809,0.006820,0.7500,0.000181,10.02,5.50
sg6050-il,SG6050,500000,0.3822,6.443,1.4587,14.00,0.00931,-0.0855,0.008270,2.2500,0.000162,16.01,3.24
sg6051-il,SG6051,500000,0.3686,6.289,1.3959,14.25,0.00698,-0.0829,0.006980,0.0000,0.000162,12.01,3.22
sm701-il,SM701,500000,0.5348,5.484,1.6533,17.50,0.00878,-0.1236,0.008090,-3.5000,0.000063,15.99,3.32
sokolov-il,SOKOLOV AIRFOIL,500000,0.6636,5.986,1.5205,10.25,0.00923,-0.1528,0.008300,2.7500,0.000444,7.10,6.45
sp4621hp-po,SP4621HP,500000,0.7043,6.707,1.6238,9.00,0.01368,-0.1670,0.013110,-4.0000,0.000071,21.06,4.02
sp4721la-po,SP4721LA,500000,0.7133,6.029,1.6159,14.75,0.01246,-0.1696,0.009620,-4.0000,0.000083,21.38,4.22
spicasm-il,SPICA  11.73% smoothed,500000,0.4829,6.078,1.4804,12.00,0.01050,-0.0816,0.007860,1.2500,0.000122,11.72,4.74
ssca07-il,SIKORSKY SSC-A07 AIRFOIL,500000,0.0808,6.030,1.0827,10.25,0.00548,-0.0016,0.005290,1.2500,0.000438,7.00,0.91
ssca09-il,SIKORSKY SSC-A09  AIRFOIL,500000,0.0854,6.256,1.2950,13.50,0.00620,-0.0013,0.005870,1.7500,0.000229,9.00,1.17
stcyr171-il,St. CYR 171 (Royer),500000,0.0405,6.107,1.1365,14.25,0.01493,-0.0157,0.010810,-1.7500,0.000105,11.08,1.50
stcyr172-il,St. CYR 172 (Royer),500000,0.0101,6.733,1.1975,17.00,0.00807,0.0000,0.007810,-1.2500,0.000092,13.56,0.00
stcyr234-il,St. CYR 234 (Bartel 17-IC),500000,0.8362,3.841,1.5584,16.75,0.01003,-0.1040,0.009820,-3.2500,0.000161,16.00,8.60
stcyr24-il,St. CYR 24 (Bartel 35-IIIC),500000,0.7843,4.465,1.7037,15.25,0.00864,-0.1277,0.007470,0.2500,0.000202,12.35,7.40
ste87151-il,EPPLER STE 871-514 AIRFOIL,500000,0.2953,5.913,1.4586,17.25,0.01762,-0.0722,0.010070,4.2500,0.000291,13.93,2.64
ste87391-il,EPPLER STE 87(-3)-914 AIRFOIL,500000,0.5592,5.730,1.4679,13.75,0.01302,-0.1512,0.009940,3.2500,0.000291,14.56,4.42
stf86361-il,EPPLER STF 863-615 AIRFOIL,500000,0.5242,5.218,1.3157,11.50,0.01899,-0.1401,0.011220,4.0000,0.000494,14.65,4.56
strand-il,STRAND AIRFOIL,500000,0.3013,6.292,1.7921,13.25,0.03026,-0.0534,0.010590,-2.7500,0.000181,15.45,4.09
supermarine371i-il,Supermarine 371-I (root),500000,0.1017,5.694,1.1202,14.00,0.00820,-0.0220,0.007640,4.5000,0.000182,13.00,0.93
supermarine371ii-il,Supermarine 371-II (tip),500000,0.0902,5.554,0.7764,7.75,0.00671,-0.0184,0.006200,2.7500,0.000523,8.36,0.93
tempest1-il,HAWKER TEMPEST 37.5% SEMISPAN AIRFOIL,500000,0.1187,6.409,1.0952,15.50,0.00701,-0.0184,0.006880,-1.0000,0.000107,14.50,1.04
tempest2-il,HAWKER TEMPEST 61% SEMISPAN AIRFOIL,500000,0.1202,6.575,1.0450,12.25,0.00651,-0.0185,0.006290,-1.0000,0.000144,12.00,0.94
tempest3-il,HAWKER TEMPEST 96.77% SEMISPAN AIRFOIL,500000,0.1395,6.342,0.9863,10.00,0.00631,-0.0239,0.005900,-1.2500,0.000296,10.00,1.03
th25816-il,TH 25816 HALE AIRFOIL,500000,0.2712,5.009,1.0684,19.25,0.01307,-0.0808,0.011580,-3.7500,0.000057,25.69,4.01
trainer60-il,TRAINER60,500000,-0.0046,6.552,1.3593,13.50,0.00974,0.0059,0.009670,-0.7500,0.000070,18.31,0.21
tsagi-r-3a-il,TsAGI R-3a (12%),500000,0.2618,6.415,1.6748,15.25,0.00819,-0.0207,0.008140,0.2500,0.000084,12.09,3.47
tsagi12-il,TSAGI 12% AIRFOIL,500000,0.1784,7.072,1.1038,14.50,0.00784,-0.0129,0.006590,-1.5000,0.000124,11.90,1.99
tsagi8-il,TSAGI 8% AIRFOIL,500000,0.1132,6.539,0.8366,7.25,0.00683,-0.0206,0.005280,-1.5000,0.000185,7.95,1.33
ua2-180-il,UA(2)-180 (University of Alberta/Marsden),500000,0.6418,6.439,1.6513,11.50,0.01578,-0.0958,0.012090,-3.7500,0.000025,18.12,6.99
ua2-180sm-il,UA(2)-180 smoothed,500000,0.6401,6.474,1.6787,12.00,0.01554,-0.0933,0.013430,1.5000,0.000061,18.17,6.95
ua79sf18-il,UNIVERSITY OF ALBERTA UA 79-SF-187 AIRFOIL,500000,0.2772,5.388,0.9953,11.00,0.02291,-0.0733,0.014830,6.2500,0.000140,18.77,3.73
ua79sff-il,UNIVERSITY OF ALBERTA UA 79-SF-187 AIRFOIL MAIN ELEMENT,500000,0.0874,0.104,0.3261,19.25,0.04440,0.0029,0.031880,-3.0000,0.000046,8.68,2.27
ua79sfm-il,UNIVERSITY OF ALBERTA UA 79-SF-187 AIRFOIL MAIN ELEMENT,500000,0.2499,4.582,0.7764,6.25,0.01343,-0.0552,0.005320,6.2500,0.000131,18.77,3.73
uag8814320-il,UAG 88-143/20,500000,0.6752,5.880,1.3226,7.25,0.01140,-0.1486,0.009820,4.7500,0.000255,14.31,6.20
ui1720-il,UNIVERSITY OF ILLINOIS UI-1720 AIRFOIL,500000,0.4932,6.237,2.0667,17.25,0.01468,-0.0839,0.014200,-2.0000,0.000122,13.81,4.64
ultimate-il,ULTIMATE,500000,-0.0938,7.145,1.0464,11.00,0.00667,0.0348,0.006610,0.5000,0.000246,12.85,0.34
us1000root-il,US1000ROOT,500000,-0.0013,5.100,0.9456,16.25,0.00951,0.0002,0.009510,-0.2500,0.000144,18.57,0.13
usa22-il,USA 22 AIRFOIL,500000,0.4009,6.115,1.3732,13.25,0.00884,-0.0704,0.007650,1.5000,0.000278,9.11,4.43
usa25-il,USA 25 AIRFOIL,500000,0.4372,5.991,1.3078,11.50,0.01072,-0.0740,0.009990,3.7500,0.000208,8.28,5.23
usa26-il,USA 26 AIRFOIL,500000,0.4244,6.116,1.2895,11.50,0.01011,-0.0701,0.008480,1.7500,0.000189,9.83,4.34
usa27-il,USA 27 AIRFOIL,500000,0.5027,5.777,1.3559,12.25,0.01042,-0.0884,0.009260,2.5000,0.000233,11.07,5.10
usa27m2-il,USA 27 mod. AIRFOIL,500000,0.5016,5.740,1.4135,11.75,0.01067,-0.0847,0.010220,2.5000,0.000144,13.29,5.10
usa28-il,USA 28 AIRFOIL,500000,0.3844,5.934,1.2587,16.50,0.00893,-0.0899,0.008650,-2.2500,0.000089,13.17,3.75
