alpha,beta,Fx,Fy,Fz,Mx,My,Mz,status,stage,score,wall_seconds,timestamp,case_dir,study_macro_file,macro_file,output_file,data_file,stdout_file,force_plot,completion_file,run_script,console_log,n_average,n_samples
50.153,55.377,49.5669,-89.7357,-681.9494,-249.2871,253.2683,-91.1276,ok,infill,0.031175908710904,160.09992837905884,1779340651.154774,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0721_infill_a+50.153_b+55.377\run_console.log,1.0,1.0
50.231,-38.603,46.9958,85.2945,-931.7703,280.127,371.8728,74.1827,ok,infill_mirror,0.8021479690961459,160.0999050140381,1779259396.9210677,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\run_console.log,1.0,1.0
50.231,38.603,46.9958,-85.2945,-931.7703,-280.127,371.8728,-74.1827,ok,infill,0.8021479690961459,160.0999050140381,1779259396.9210677,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0516_infill_a+50.231_b+38.603\run_console.log,1.0,1.0
50.274,-42.216,57.0745,90.7487,-916.9997,267.0733,366.4077,87.0371,ok,doe_mirror,,160.30325412750244,1779087596.233282,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\run_console.log,1.0,1.0
50.274,42.216,57.0745,-90.7487,-916.9997,-267.0733,366.4077,-87.0371,ok,doe,,160.30325412750244,1779087596.233282,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0163_doe_a+50.274_b+42.216\run_console.log,1.0,1.0
51.734,-82.778,13.8776,111.9562,-109.0468,32.2261,-0.9875,9.9076,ok,infill_mirror,0.8071197055776022,160.10216116905212,1779257201.0563495,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\run_console.log,1.0,1.0
51.734,82.778,13.8776,-111.9562,-109.0468,-32.2261,-0.9875,-9.9076,ok,infill,0.8071197055776022,160.10216116905212,1779257201.0563495,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0504_infill_a+51.734_b+82.778\run_console.log,1.0,1.0
51.873,-31.68,37.3896,68.9593,-928.1437,275.5362,354.6133,59.5727,ok,infill_mirror,1.1083157246642843,164.11063861846924,1779117950.8076131,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\run_console.log,1.0,1.0
51.873,31.68,37.3896,-68.9593,-928.1437,-275.5362,354.6133,-59.5727,ok,infill,1.1083157246642843,164.11063861846924,1779117950.8076131,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0295_infill_a+51.873_b+31.680\run_console.log,1.0,1.0
51.897,-46.699,49.3827,91.3514,-856.4152,251.7781,332.5996,85.4204,ok,infill_mirror,1.0711674658228778,182.3273379802704,1779190494.3508928,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\run_console.log,1.0,1.0
51.897,46.699,49.3827,-91.3514,-856.4152,-251.7781,332.5996,-85.4204,ok,infill,1.0711674658228778,182.3273379802704,1779190494.3508928,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0333_infill_a+51.897_b+46.699\run_console.log,1.0,1.0
52.206,-67.083,34.1636,108.4176,-451.4428,135.1708,133.5796,62.589,ok,infill_mirror,1.227243612888102,160.09810423851013,1779098514.2726462,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\run_console.log,1.0,1.0
52.206,67.083,34.1636,-108.4176,-451.4428,-135.1708,133.5796,-62.589,ok,infill,1.227243612888102,160.09810423851013,1779098514.2726462,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0230_infill_a+52.206_b+67.083\run_console.log,1.0,1.0
52.464,-24.049,28.4242,46.9082,-899.9825,201.8965,327.8756,48.7545,ok,infill_mirror,0.03025134422072,160.10351538658142,1779346211.4512184,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\run_console.log,1.0,1.0
52.464,24.049,28.4242,-46.9082,-899.9825,-201.8965,327.8756,-48.7545,ok,infill,0.03025134422072,160.10351538658142,1779346211.4512184,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0748_infill_a+52.464_b+24.049\run_console.log,1.0,1.0
52.724,-7.2,23.6204,15.6654,-881.9584,51.3154,333.299,15.7601,ok,infill_mirror,1.0574529811263305,190.5622928142548,1779189528.261105,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\run_console.log,1.0,1.0
52.724,7.2,23.6204,-15.6654,-881.9584,-51.3154,333.299,-15.7601,ok,infill,1.0574529811263305,190.5622928142548,1779189528.261105,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0328_infill_a+52.724_b+07.200\run_console.log,1.0,1.0
53.217,-57.752,47.9906,90.3568,-657.6086,251.0275,234.1701,90.0255,ok,infill_mirror,0.9786423146674428,170.27870392799375,1779196046.7213438,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\run_console.log,1.0,1.0
53.217,57.752,47.9906,-90.3568,-657.6086,-251.0275,234.1701,-90.0255,ok,infill,0.9786423146674428,170.27870392799375,1779196046.7213438,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0362_infill_a+53.217_b+57.752\run_console.log,1.0,1.0
53.614,-73.134,27.7426,111.4786,-309.3865,80.2609,73.1143,35.6944,ok,infill_mirror,0.0303636016056911,160.11068511009216,1779341869.1726556,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\run_console.log,1.0,1.0
53.614,73.134,27.7426,-111.4786,-309.3865,-80.2609,73.1143,-35.6944,ok,infill,0.0303636016056911,160.11068511009216,1779341869.1726556,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0727_infill_a+53.614_b+73.134\run_console.log,1.0,1.0
53.725,-53.213,53.3089,85.7094,-772.5349,244.8655,293.1694,86.8331,ok,infill_mirror,1.2792975554775396,160.09520173072815,1779097205.8994565,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\run_console.log,1.0,1.0
53.725,53.213,53.3089,-85.7094,-772.5349,-244.8655,293.1694,-86.8331,ok,infill,1.2792975554775396,160.09520173072815,1779097205.8994565,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0222_infill_a+53.725_b+53.213\run_console.log,1.0,1.0
